Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
43,2,1,1,1,17688.0,11,4513,82,2,2,1,3,1,2,1,0,2,1,0,8,0
39,4,1,0,0,92491.0,2034,4405,71,979,44,935,29,25,22,7,5,12,1,3,3,2
31,2,0,0,0,90273.0,1991,4178,32,704,129,853,120,74,111,5,6,7,1,3,2,2
60,4,0,0,0,82571.0,1686,4069,28,861,31,558,62,95,79,6,5,13,0,1,2,2
40,4,0,1,1,38513.0,324,4133,20,172,3,115,16,0,18,6,1,5,5,0,8,1
43,3,0,1,1,16653.0,69,4053,10,5,7,31,15,4,7,2,1,3,3,0,6,0
67,2,1,1,2,42586.0,252,4589,7,194,2,56,0,0,0,4,1,6,5,0,8,0
57,0,0,1,1,23529.0,54,4519,67,9,7,13,3,2,20,1,1,2,1,0,6,0
61,3,1,1,2,74881.0,964,4459,48,505,72,270,36,27,54,9,2,12,4,0,5,1
71,2,1,1,1,71107.0,1327,4478,61,533,10,217,198,174,195,7,6,13,2,0,4,2
58,4,1,1,2,46910.0,68,4079,36,48,0,14,0,0,6,2,0,3,2,0,6,0
63,2,1,0,0,18690.0,60,4529,77,6,1,7,23,4,19,1,1,2,1,0,8,0
67,2,0,1,2,37244.0,55,4409,90,18,2,10,0,0,25,1,1,2,1,1,7,0
56,2,1,0,0,82427.0,1456,4090,35,482,147,509,104,107,107,3,5,12,1,1,1,2
64,1,0,1,1,75342.0,563,4400,38,204,97,97,21,118,26,5,2,10,1,0,4,1
68,2,0,1,1,70044.0,1504,4477,46,1073,0,250,153,14,14,7,10,5,4,0,5,1
55,2,0,1,2,79146.0,564,4047,33,245,16,223,21,43,16,8,1,8,2,0,6,1
59,2,1,0,0,77437.0,1125,4196,70,560,21,442,29,44,29,4,5,13,1,1,1,2
63,2,1,1,1,54984.0,358,4017,51,173,13,131,32,3,6,6,1,6,4,1,7,1
51,4,1,1,1,42403.0,42,4181,18,22,1,11,0,5,3,1,0,3,1,0,8,0
58,2,1,1,1,55761.0,184,4047,97,136,1,12,0,3,32,4,1,3,2,1,6,0
39,2,1,1,1,37292.0,460,4418,32,275,0,86,10,23,66,6,3,5,5,0,8,1
77,4,0,0,0,45576.0,145,4013,9,56,19,29,2,14,25,3,1,3,1,0,8,0
75,2,1,0,0,70321.0,1376,4510,6,303,23,751,82,26,191,6,5,13,1,0,4,2
53,4,0,1,1,58086.0,792,4506,80,708,7,62,0,0,15,11,3,7,2,0,8,1
70,2,1,0,0,81795.0,1382,4592,74,324,132,693,27,118,88,4,11,7,1,0,2,2
75,0,1,0,0,28389.0,28,4567,49,1,5,3,7,4,8,1,0,2,1,0,7,0
76,3,1,0,0,66835.0,1033,4255,21,620,26,195,34,17,141,6,4,13,1,0,2,2
53,2,0,1,1,69901.0,882,4377,95,312,21,206,102,92,149,7,3,10,3,0,5,1
73,4,1,0,0,80360.0,2231,4464,56,1493,86,454,112,43,43,4,4,5,2,3,2,2
61,4,1,1,1,63342.0,1101,4602,48,918,21,118,13,10,21,8,3,5,3,1,6,1
48,2,1,1,1,44989.0,369,4636,26,98,0,106,49,10,106,5,1,5,5,0,6,1
42,1,0,1,1,31859.0,48,4103,3,3,4,7,15,8,11,1,0,3,1,0,7,0
73,4,0,1,1,51569.0,467,4483,39,380,0,47,6,0,34,7,1,7,4,1,8,1
51,2,0,1,2,30372.0,44,4532,33,15,0,12,7,3,7,2,0,3,3,0,7,0
43,0,0,1,2,16014.0,38,4450,42,3,9,4,7,8,7,1,1,4,4,0,3,0
54,2,1,1,2,41120.0,81,4216,80,24,2,23,0,8,24,2,1,3,3,0,6,0
51,3,0,1,1,39763.0,167,4310,9,80,1,60,4,6,16,5,1,2,2,0,9,0
67,4,1,1,2,38725.0,45,4031,52,31,0,6,2,1,5,1,0,4,2,0,4,0
50,2,1,1,1,77981.0,664,4380,78,138,120,204,16,126,60,7,4,7,3,0,5,1
58,1,1,1,1,62905.0,622,4273,68,166,75,96,119,107,59,7,2,8,3,0,4,1
43,1,0,1,1,13533.0,48,4457,45,12,3,8,8,0,17,2,0,3,2,0,7,0
47,2,1,1,1,59481.0,461,4230,47,178,3,85,71,66,58,3,3,8,2,0,2,1
45,2,1,1,1,72117.0,1073,4294,34,707,20,171,65,60,50,9,7,9,1,0,5,2
36,1,1,1,1,21955.0,55,4276,81,5,1,7,17,14,11,2,1,3,2,0,6,0
66,2,1,1,1,67131.0,976,4441,72,465,71,250,93,35,62,9,2,12,3,0,6,1
42,4,0,1,1,36802.0,20,3994,23,16,1,2,0,0,1,1,0,3,1,0,5,0
40,2,1,0,0,71853.0,1149,4398,29,358,108,413,141,97,32,2,8,6,1,0,1,2
61,0,1,0,0,28249.0,43,3995,80,1,9,7,2,14,10,2,0,3,1,0,6,0
47,3,1,1,1,47808.0,224,4233,30,123,1,26,2,0,72,3,2,3,2,1,7,0
48,4,0,1,1,25509.0,101,4630,15,40,3,30,10,7,11,3,0,3,3,0,9,0
76,4,1,0,0,51012.0,209,4418,86,102,9,63,2,9,24,4,1,4,1,0,6,1
37,2,0,0,0,70596.0,968,4613,68,347,44,534,17,0,26,3,5,12,1,0,2,2
70,4,1,0,0,85431.0,1165,4367,54,376,53,462,168,53,53,2,7,7,1,0,0,2
55,2,1,1,1,42664.0,24,4084,44,21,0,3,0,0,0,1,0,3,1,0,6,0
67,2,1,1,2,42586.0,252,4589,7,194,2,56,0,0,0,4,1,6,5,0,8,0
37,2,0,1,1,29760.0,165,4650,87,64,4,68,7,5,17,3,1,4,4,0,8,0
45,4,1,0,0,28973.0,269,4605,59,206,0,46,3,2,12,5,1,5,2,0,8,0
49,4,1,1,1,39435.0,102,4308,16,71,0,18,0,0,13,3,1,2,1,0,7,0
38,1,1,0,0,65370.0,461,4313,1,71,22,112,138,89,29,2,3,13,1,0,1,2
43,0,0,1,1,20194.0,47,4540,64,0,4,7,11,10,15,2,0,3,2,0,6,0
46,4,0,1,2,42473.0,144,4113,72,93,1,21,0,4,25,2,1,4,3,0,5,0
54,2,1,0,0,64590.0,1338,4604,98,920,138,168,36,46,30,9,4,10,1,0,6,2
63,2,1,1,1,71232.0,917,4194,91,653,17,170,34,26,17,11,2,10,2,0,7,1
51,2,1,1,2,34600.0,318,4525,8,199,33,60,8,3,15,5,2,5,5,0,8,1
55,2,0,1,2,46904.0,253,4584,20,153,4,56,0,9,31,5,1,4,4,0,8,1
49,2,1,1,1,49094.0,502,4627,6,376,0,38,11,8,69,6,3,6,5,0,6,1
39,2,1,1,1,36075.0,119,4183,54,46,0,30,12,1,30,2,0,4,1,0,6,0
43,1,1,1,2,60839.0,1250,4651,72,600,21,128,223,150,128,2,2,12,13,0,8,1
43,2,1,1,1,77298.0,969,4220,46,425,115,292,23,35,79,6,6,11,1,0,3,2
72,2,1,1,2,34026.0,76,4309,11,18,6,15,12,8,17,2,1,3,3,0,5,0
59,4,0,1,2,48918.0,62,4059,21,52,0,9,0,0,1,1,0,4,2,0,4,0
60,1,1,0,0,82122.0,1382,4299,89,734,22,350,151,25,100,3,9,13,1,1,1,2
46,2,0,1,1,37697.0,84,4123,82,34,6,21,11,4,8,2,1,3,1,0,6,0
70,2,1,1,2,34074.0,255,4332,69,135,1,41,10,1,67,3,3,3,5,1,6,1
62,3,1,1,2,28520.0,43,4361,55,11,0,10,0,2,20,1,1,2,1,0,6,0
67,2,0,1,1,62535.0,398,4250,13,163,48,90,0,45,52,3,2,8,1,0,3,1
45,3,0,1,1,36273.0,76,4055,80,29,3,30,3,2,9,3,0,3,2,0,6,0
58,2,1,1,2,63404.0,902,4004,97,734,26,70,11,44,17,6,3,4,2,1,4,1
41,1,1,1,1,75774.0,823,4039,27,340,21,134,258,14,56,7,5,8,1,0,4,2
46,2,1,1,1,78416.0,1179,3983,99,453,38,279,188,38,183,7,7,10,2,0,3,2
48,2,1,1,1,75702.0,1921,4604,87,1073,0,629,145,37,37,10,5,13,1,1,6,1
71,3,1,1,2,59385.0,185,4408,85,135,0,10,0,4,36,3,1,4,2,0,5,0
56,2,0,1,2,37070.0,433,4447,30,231,7,137,4,15,39,5,1,8,9,0,7,1
71,2,1,1,2,44689.0,34,4151,82,18,0,5,0,0,11,1,1,2,2,1,7,0
64,2,1,1,1,53977.0,907,4367,21,620,16,165,0,24,82,5,5,12,5,0,5,1
56,4,0,1,2,7144.0,416,4185,92,81,4,33,5,2,291,23,1,1,0,0,0,1
58,2,0,1,2,18701.0,44,4371,95,12,4,2,10,6,10,2,0,4,4,0,5,0
66,2,1,0,0,90369.0,1588,4043,2,292,51,981,224,23,17,4,6,6,1,0,1,2
48,4,0,0,0,63159.0,1797,4582,74,965,34,586,89,86,37,3,5,8,1,1,3,2
56,2,1,1,2,37758.0,40,4614,49,27,2,10,0,0,1,1,0,3,2,0,8,0
59,4,0,1,1,46757.0,1143,4571,71,777,30,163,0,51,122,4,4,7,6,0,9,1
53,3,1,0,0,79734.0,914,3982,72,572,8,232,23,62,17,4,3,6,1,1,1,2
30,2,1,0,0,63207.0,1502,4506,68,438,169,565,91,169,70,2,3,6,1,1,7,2
68,2,0,1,1,72071.0,1338,4481,4,531,69,300,150,138,150,5,4,8,3,0,2,2
39,4,1,1,1,21840.0,27,4324,80,17,0,9,0,0,1,1,0,3,1,0,9,0
40,1,1,1,1,58582.0,763,4255,15,402,35,106,101,77,42,9,2,9,2,1,5,1
71,2,0,0,0,72282.0,1331,4326,70,503,27,419,90,139,153,5,7,9,1,0,7,2
66,2,1,1,2,50387.0,525,4283,91,369,9,87,12,14,34,6,2,8,3,0,5,1
61,4,1,1,2,32583.0,9,3995,10,5,0,3,0,0,1,1,0,2,1,0,7,0
60,2,1,1,1,62568.0,953,4064,99,362,17,398,80,35,61,5,3,5,3,1,4,1
51,3,0,1,2,44635.0,68,4242,25,56,0,9,0,0,3,2,0,3,2,0,7,0
51,3,0,1,2,33316.0,131,4249,34,79,1,31,4,4,12,2,1,4,3,0,6,0
54,2,1,1,1,63967.0,882,4305,57,387,84,141,73,35,162,4,4,12,3,0,2,2
44,1,1,0,0,52513.0,1149,4644,84,367,17,241,104,188,232,9,5,9,2,0,7,2
53,2,1,1,1,25293.0,37,4268,51,15,0,11,0,2,9,1,1,2,1,0,8,0
57,4,0,1,1,54111.0,388,4289,97,267,6,54,8,3,50,5,2,6,2,0,5,1
36,2,1,0,0,78394.0,1428,4480,13,298,27,697,216,24,166,4,6,5,1,0,2,2
64,3,1,0,0,80739.0,1633,4383,92,674,92,736,39,0,92,3,11,9,1,0,1,2
47,3,1,1,1,22669.0,173,4384,30,16,14,36,37,22,48,4,1,2,3,0,9,0
35,2,0,1,1,29236.0,99,4245,30,37,4,24,16,9,9,4,0,3,2,0,9,0
63,2,1,1,1,44911.0,215,4452,11,159,0,22,2,1,31,4,1,4,3,0,7,0
60,4,1,1,1,54693.0,929,4478,72,686,17,142,23,26,35,6,4,13,8,0,6,1
48,2,1,1,1,48186.0,219,4082,39,97,3,66,12,7,34,4,1,4,3,0,7,0
45,2,1,1,2,54809.0,174,4272,0,63,6,57,13,13,22,2,1,5,4,0,4,0
44,2,1,1,2,41580.0,92,4547,15,56,5,24,4,0,3,2,1,3,3,0,5,0
52,4,1,0,0,80336.0,1052,4274,12,209,19,456,160,142,66,2,9,13,1,0,1,2
65,2,1,1,1,47743.0,275,4445,56,198,2,43,0,12,20,4,1,6,3,1,6,1
67,1,1,1,1,62972.0,587,4676,39,313,15,47,20,0,192,7,4,3,2,0,6,1
68,4,0,1,1,57333.0,1662,4626,55,941,14,397,76,58,176,8,5,9,11,0,6,1
40,4,1,1,1,32313.0,159,4484,60,86,4,56,2,4,7,4,0,4,3,0,9,0
69,3,0,0,0,84953.0,1024,4372,73,167,48,602,63,72,72,3,10,4,1,3,2,2
54,3,0,1,1,27071.0,35,4048,90,8,3,19,0,2,3,2,0,3,2,0,6,0
65,3,1,0,0,68148.0,1042,4283,86,389,66,408,37,57,85,4,4,6,1,0,2,2
57,3,1,1,2,65735.0,395,4185,37,239,7,119,4,15,11,6,2,6,5,0,7,1
47,4,1,0,0,86836.0,557,4636,7,179,21,273,0,21,63,6,10,6,1,3,5,2
59,4,1,1,2,4023.0,9,3987,29,5,0,1,1,1,1,0,0,0,15,0,19,0
32,2,1,0,0,30093.0,69,4337,19,2,6,28,13,4,16,2,0,3,1,0,7,0
56,4,1,1,1,57705.0,486,4150,14,383,0,53,6,4,40,8,1,6,3,0,6,1
34,2,0,1,1,25008.0,34,4128,72,2,8,8,6,1,9,1,0,3,2,0,8,0
27,1,0,0,0,83257.0,1365,4630,56,536,27,590,38,107,67,5,10,12,1,2,6,2
47,2,1,1,1,22280.0,13,4387,85,2,1,4,3,1,2,1,0,2,1,0,8,0
44,4,1,0,0,72159.0,1401,4589,62,322,53,899,34,40,53,4,6,10,1,0,2,2
61,2,1,0,0,64260.0,1574,4515,1,539,169,816,20,0,30,4,5,4,1,0,3,2
38,4,0,0,0,82733.0,1323,4273,28,712,50,420,65,38,38,8,4,7,1,0,4,2
51,3,0,1,1,74290.0,1217,4302,70,1121,0,72,0,12,12,10,8,10,4,2,6,1
71,3,0,1,3,58217.0,103,4570,84,68,1,13,3,5,13,2,0,4,1,0,6,0
46,3,1,0,0,21024.0,84,4341,89,36,4,18,6,2,18,2,0,4,1,0,7,0
50,4,1,0,0,70116.0,1536,4500,73,707,44,603,95,58,29,2,8,12,1,0,1,2
37,2,1,1,1,54006.0,581,4630,42,174,77,203,6,24,97,8,1,7,2,0,7,1
56,4,1,1,1,69063.0,928,4580,16,666,35,124,69,8,26,5,3,5,1,0,3,1
47,1,0,0,0,11448.0,14,4177,16,0,0,0,6,2,6,1,0,2,1,0,6,0
43,2,0,1,1,61825.0,424,4307,56,162,50,100,55,30,27,4,2,8,1,0,4,1
51,2,1,1,1,70886.0,960,4239,65,407,70,239,103,88,53,5,4,4,1,0,2,2
40,2,1,0,0,69109.0,1555,4578,10,823,25,459,124,29,95,6,6,7,1,1,4,2
49,2,0,1,2,60208.0,656,4611,13,488,23,71,15,0,59,8,3,7,11,1,7,1
54,3,1,1,2,32889.0,55,4277,78,28,0,13,4,2,8,2,1,3,3,0,5,0
38,2,0,1,1,34738.0,20,4030,51,3,2,10,3,0,2,1,0,3,1,0,6,0
51,3,1,1,1,30538.0,367,4617,27,284,0,52,8,3,20,9,0,4,4,0,10,1
45,1,1,0,0,82326.0,2257,4092,30,938,142,754,159,81,183,5,10,6,1,3,2,2
55,4,0,1,1,26642.0,42,4101,71,13,2,15,2,2,8,2,0,3,2,0,6,0
58,2,0,1,1,69932.0,1049,4363,97,412,172,153,150,105,57,7,6,11,2,0,4,2
50,2,0,1,2,44503.0,48,4055,83,31,1,8,0,0,8,2,0,3,2,0,6,0
74,4,0,1,1,60200.0,685,4524,3,502,19,132,0,6,26,6,2,11,6,0,6,1
70,2,0,1,1,49638.0,39,4052,71,18,10,3,3,5,0,1,0,3,1,0,2,0
35,1,0,0,0,23830.0,43,4123,3,1,8,6,4,8,16,1,0,3,1,0,7,0
63,3,0,0,0,33051.0,835,4663,15,100,71,243,108,94,219,9,1,8,3,0,9,1
64,2,1,0,0,72905.0,1515,4140,52,407,114,445,181,165,203,3,7,9,1,1,1,2
71,4,1,1,1,69702.0,1039,4476,8,664,9,240,50,19,57,7,7,10,2,0,4,1
47,2,0,1,1,70300.0,1596,4330,89,1045,61,338,60,46,46,5,5,13,3,0,8,1
38,4,1,0,0,70643.0,1828,4603,66,1218,107,304,23,143,33,5,8,4,1,0,6,2
53,4,1,1,1,30396.0,34,4041,22,15,0,6,0,1,12,1,1,2,2,1,7,0
54,4,0,1,1,50616.0,149,4053,56,128,0,16,0,1,4,4,0,4,2,0,7,0
53,3,0,1,1,62772.0,946,4387,74,581,49,157,43,8,108,5,6,11,1,1,2,2
37,4,0,0,0,30298.0,28,4022,48,6,3,12,6,1,0,1,1,3,1,0,3,0
38,2,0,1,1,52413.0,450,4584,67,185,8,133,56,56,12,7,1,7,2,0,7,1
65,4,1,1,2,44155.0,46,4142,24,22,1,9,0,0,14,1,1,2,1,0,4,0
51,4,0,0,0,86979.0,1702,4215,67,584,100,835,65,83,35,5,5,5,1,1,2,2
47,2,1,1,2,76532.0,820,4274,38,355,30,177,90,138,30,9,5,7,4,0,5,1
40,2,1,1,1,42081.0,382,4469,86,175,10,110,54,6,27,6,3,4,2,1,6,1
34,4,1,0,0,67546.0,2126,4648,90,864,134,768,150,38,172,4,10,5,1,0,3,2
33,3,1,0,0,88420.0,2069,4039,87,957,153,612,99,95,153,4,7,8,1,3,1,2
37,2,1,1,1,31158.0,72,4499,62,25,6,16,20,0,5,2,0,3,2,0,8,0
54,2,0,1,1,61671.0,732,4007,23,641,7,56,0,0,28,10,4,6,8,2,8,1
48,2,0,0,0,69719.0,801,4015,99,273,86,208,177,14,43,2,3,5,1,0,1,2
73,2,0,1,1,49160.0,236,4233,29,122,21,43,25,10,15,3,1,6,2,0,6,1
44,0,1,1,1,24882.0,80,4639,52,1,4,10,29,0,36,1,1,2,1,1,6,0
68,4,0,0,0,90933.0,1685,4071,90,1020,31,430,62,63,79,4,6,4,1,1,1,2
77,4,0,0,0,113734.0,277,4013,9,6,2,3,1,262,3,27,0,0,0,0,1,1
72,4,1,1,1,59292.0,507,4362,71,378,14,68,19,14,14,3,5,8,2,0,3,1
58,4,1,1,2,45759.0,68,4472,13,42,1,18,3,0,4,2,0,3,2,0,7,0
39,2,0,0,0,22148.0,49,4058,16,15,5,14,0,4,11,1,0,3,1,0,7,0
35,3,1,0,0,73395.0,397,4084,94,272,7,80,20,7,11,4,4,6,1,0,2,2
51,2,0,1,1,29819.0,39,4229,77,9,1,24,2,1,2,3,0,3,3,0,6,0
54,2,1,1,1,45688.0,306,4136,20,279,0,18,0,0,9,3,1,8,2,1,4,0
68,2,1,0,0,62820.0,976,4395,51,398,61,265,138,61,53,3,4,6,1,0,1,2
51,4,1,1,1,60491.0,1028,4277,81,637,47,237,12,19,76,6,11,7,4,0,5,1
36,2,1,1,1,33235.0,70,4125,71,45,0,16,2,1,6,3,0,3,1,0,7,0
63,2,1,0,0,35701.0,46,4448,36,21,1,9,7,3,5,1,0,3,1,0,6,0
42,3,1,1,1,31535.0,51,4257,95,15,4,13,0,0,19,1,1,2,1,1,7,0
62,1,1,0,0,92556.0,1263,4051,32,493,183,352,184,23,28,3,5,13,0,0,0,2
52,2,0,1,1,67384.0,1490,4577,32,957,40,175,158,53,107,7,8,5,2,1,5,2
51,3,1,0,0,80573.0,1564,4604,85,829,138,430,60,92,15,4,6,13,1,0,2,2
55,2,1,1,1,77870.0,1815,4657,93,1017,50,500,65,50,133,5,5,5,3,2,8,1
59,4,0,1,1,52278.0,1198,4501,24,953,0,71,0,0,174,10,5,10,6,0,8,1
54,2,0,1,1,57107.0,416,4655,44,159,0,120,0,0,137,4,4,8,7,2,8,1
32,2,1,0,0,18929.0,85,4479,15,32,0,8,23,4,18,1,0,4,1,0,6,0
41,4,0,1,1,36038.0,47,4375,82,23,0,15,0,2,7,3,0,3,2,0,6,0
46,2,0,0,0,20180.0,137,4475,27,18,42,24,15,20,18,2,1,4,1,0,7,0
57,4,1,1,2,34230.0,21,4531,72,15,0,4,0,0,2,1,0,2,1,0,7,0
45,1,0,1,1,31878.0,70,3988,7,23,4,5,10,5,23,1,0,4,1,0,3,0
50,1,1,1,1,70932.0,909,4142,57,200,193,100,46,185,185,6,2,12,2,0,3,2
66,2,0,0,0,91249.0,1676,4598,84,1324,27,119,71,108,27,7,9,6,0,4,4,2
79,3,0,0,0,77598.0,1735,4252,53,1193,33,281,129,66,33,7,5,13,1,1,3,2
63,2,0,1,2,80982.0,1191,4518,48,505,137,401,104,22,22,11,5,11,3,0,5,1
45,3,1,1,1,22701.0,24,4278,2,2,4,9,0,4,5,1,0,3,1,0,5,0
53,4,1,1,1,55212.0,1182,4564,65,1103,0,45,0,0,34,4,2,11,3,2,8,1
52,2,1,0,0,70617.0,1280,4352,45,353,61,753,40,46,27,3,3,7,1,0,2,2
65,2,0,0,0,64849.0,1336,4574,42,652,48,350,94,84,108,9,3,6,1,0,5,2
57,3,1,1,2,62694.0,749,4358,29,379,6,157,25,91,91,9,3,7,5,0,7,1
48,4,1,1,2,61917.0,91,4202,83,46,4,36,2,2,1,2,0,4,1,0,5,0
75,4,1,1,1,67472.0,414,4255,93,162,31,127,8,17,69,4,2,7,2,0,3,1
40,3,1,1,1,21059.0,44,4154,40,8,3,19,3,3,8,3,0,3,3,0,6,0
54,3,1,1,2,29543.0,63,4070,47,17,3,18,3,4,18,3,1,2,2,0,7,0
71,2,1,1,1,75903.0,901,4428,50,340,108,185,130,38,100,6,6,9,2,0,3,2
47,1,1,1,2,34984.0,38,4642,40,8,4,15,3,5,3,1,0,3,2,0,7,0
66,4,0,1,1,54998.0,455,4457,3,154,22,202,39,30,8,4,2,9,5,0,4,1
73,4,0,1,1,54356.0,775,4568,62,710,15,30,20,0,0,11,2,8,3,0,8,1
63,3,1,1,1,34242.0,15,4079,25,8,2,4,0,0,1,0,0,3,1,0,5,0
49,2,1,1,1,25410.0,38,4283,48,2,2,4,13,13,4,1,0,4,1,0,4,0
38,4,1,0,0,73356.0,1512,4124,56,1050,14,322,0,14,112,5,11,5,1,3,2,2
72,2,1,1,1,28320.0,43,4512,68,19,1,14,3,2,4,1,0,3,1,0,8,0
45,2,0,1,1,23763.0,42,4672,64,22,0,6,6,2,6,1,0,3,1,0,7,0
38,2,1,0,0,72570.0,1089,4046,67,274,83,216,151,141,224,4,6,12,1,0,1,2
46,3,1,1,1,34529.0,162,4634,94,68,6,38,3,6,41,2,2,3,2,0,7,0
71,2,0,0,0,70792.0,1272,4489,82,344,45,654,104,11,114,3,4,10,2,0,3,2
40,2,1,0,0,63211.0,1173,4585,3,145,193,459,205,26,145,3,8,7,2,0,2,2
48,3,1,1,1,83891.0,816,3990,24,217,38,350,111,85,15,4,7,10,1,0,1,2
54,2,0,1,2,36065.0,74,4436,54,18,7,34,10,2,3,3,0,3,3,0,8,0
68,2,1,1,1,39898.0,134,4483,20,69,8,26,12,7,12,3,0,4,2,0,7,0
82,4,0,0,0,51141.0,157,4337,96,144,0,7,0,0,6,3,1,4,1,0,5,0
46,2,1,1,1,56939.0,561,4265,19,256,34,103,90,29,49,3,3,10,2,0,3,1
71,2,0,0,0,80872.0,1336,4029,60,483,72,567,94,12,108,4,4,10,1,0,1,2
46,4,1,0,0,72335.0,2092,4666,2,1285,105,653,28,21,0,10,4,8,1,0,8,2
58,4,0,0,0,61798.0,463,4199,13,338,4,89,11,8,13,4,2,9,1,0,4,2
72,4,0,0,0,76842.0,1130,4038,37,605,10,345,84,54,32,1,8,7,1,0,0,2
46,2,1,1,1,29478.0,20,4144,59,8,0,7,3,1,1,1,0,3,1,0,6,0
66,2,0,1,1,46998.0,377,4596,55,172,41,86,45,6,27,5,3,5,5,1,7,1
32,2,0,0,0,96843.0,1544,4413,60,448,71,951,40,17,17,6,11,10,1,1,2,2
72,4,0,1,2,56551.0,138,4034,48,67,4,32,17,2,16,2,1,4,3,0,4,0
57,3,1,1,1,70053.0,1012,4342,38,512,53,98,81,179,89,8,5,10,3,0,5,1
60,4,0,0,0,71670.0,1766,4336,8,1462,16,128,0,0,160,5,3,6,1,3,6,2
44,2,1,1,2,44359.0,45,3993,19,20,0,14,7,3,1,2,0,4,3,0,3,0
70,2,0,1,2,40887.0,161,4400,32,50,4,44,10,10,43,3,1,3,3,0,9,0
56,2,0,1,1,48877.0,144,4156,27,102,1,15,2,0,24,3,0,4,1,0,7,0
75,2,1,0,0,74485.0,1734,4290,58,499,149,815,173,49,49,6,7,12,1,0,3,2
50,2,1,1,1,64474.0,823,4231,59,381,35,172,56,86,93,8,2,10,2,0,5,1
59,2,1,1,1,77226.0,1138,4102,29,631,43,239,128,76,21,6,8,12,2,0,3,2
73,2,0,0,0,72643.0,1429,4468,60,526,80,553,123,94,53,3,10,7,1,1,2,2
44,3,1,0,0,85738.0,1371,4138,41,913,26,376,17,26,13,3,6,11,1,2,1,2
56,2,0,1,1,55686.0,982,4481,27,673,0,199,37,47,26,6,3,5,2,1,4,1
39,2,0,1,1,39062.0,44,4077,28,23,0,9,0,0,12,1,0,3,1,1,4,0
51,2,1,1,2,34600.0,318,4525,8,199,33,60,8,3,15,5,2,5,5,0,8,1
47,2,1,1,1,40794.0,434,4429,18,261,23,73,4,23,50,6,3,5,2,0,7,1
51,1,1,1,2,54690.0,198,4215,76,111,16,37,7,9,18,3,1,5,3,0,3,0
53,2,1,1,1,4428.0,359,4248,0,16,4,12,2,4,321,25,0,0,0,0,1,1
59,1,1,0,0,32632.0,576,4677,32,63,151,137,153,19,53,4,4,8,2,0,5,2
54,4,0,1,2,38236.0,88,4263,2,58,0,18,2,0,10,3,0,4,4,0,7,0
43,2,1,1,1,36781.0,63,4061,16,29,1,17,0,3,13,2,1,2,1,0,8,0
38,3,0,1,1,31385.0,27,4552,56,3,2,12,0,1,9,1,0,2,1,1,8,0
38,2,1,1,1,24570.0,193,4468,97,28,34,62,11,14,44,4,0,4,3,0,9,0
48,4,0,1,1,25509.0,101,4630,15,40,3,30,10,7,11,3,0,3,3,0,9,0
71,2,1,0,0,94642.0,2211,4118,35,879,143,797,106,143,143,5,7,9,0,2,1,2
60,3,1,1,1,58646.0,140,4365,3,62,1,44,6,5,22,2,1,4,1,0,4,0
47,2,0,1,2,53201.0,415,4483,49,280,7,81,20,0,27,6,3,5,8,0,7,1
65,2,1,1,1,21994.0,22,4533,4,9,0,6,3,1,3,0,0,3,1,0,5,0
44,2,1,1,2,57113.0,263,4489,45,182,4,33,0,2,42,4,1,5,6,0,7,1
31,2,1,0,0,51373.0,393,4353,37,83,2,101,64,26,117,3,5,3,1,0,4,2
36,2,1,1,1,23477.0,147,4232,39,38,15,54,3,8,29,3,0,4,3,0,8,0
66,2,1,1,1,58116.0,443,4058,38,228,19,130,4,11,51,3,3,8,2,0,2,1
59,4,0,0,0,72968.0,1958,4176,8,1092,37,592,145,37,55,5,5,8,1,1,3,2
51,3,1,1,1,39791.0,174,4439,89,85,15,27,13,13,21,3,1,4,2,0,7,0
75,3,0,0,0,91712.0,2217,4236,47,1276,24,746,94,29,48,9,7,11,0,1,3,2
64,2,0,1,1,94472.0,1691,4068,75,1017,33,417,108,100,16,5,5,5,1,2,5,2
62,2,1,1,2,13672.0,25,4419,86,6,2,9,2,1,5,1,0,3,2,0,8,0
42,1,1,0,0,96547.0,809,4018,4,448,21,125,52,101,62,7,6,8,0,3,2,2
47,2,1,0,0,79205.0,895,4650,73,504,23,117,179,28,44,6,5,4,1,1,4,2
47,4,1,1,1,56559.0,484,4532,46,226,22,133,41,31,31,4,3,8,3,0,4,1
49,4,1,1,1,32644.0,413,4510,38,239,3,141,0,7,23,7,1,6,4,1,8,1
42,1,0,1,1,67506.0,331,4159,73,90,38,67,33,36,67,4,1,6,1,0,3,1
52,2,0,1,1,24206.0,25,4459,66,7,2,8,3,2,3,1,0,3,1,0,6,0
55,4,0,1,1,28420.0,13,4168,36,4,2,5,2,0,0,1,0,2,1,0,6,0
52,2,1,1,1,22979.0,115,4642,29,16,17,19,20,21,22,3,2,2,3,0,8,0
56,2,0,0,0,33279.0,16,3998,29,10,3,3,0,0,0,0,0,3,1,0,3,0
50,3,0,1,2,46423.0,92,4265,6,68,0,16,0,0,8,2,0,4,3,0,7,0
45,2,1,1,1,30368.0,52,4215,97,35,0,13,2,0,2,2,0,3,2,0,8,0
52,2,1,1,1,63684.0,1464,4561,61,575,80,428,208,93,80,8,4,8,3,0,5,1
